"Date","Price","Open","High","Low","Vol.","Change %"
"06/12/2024","30.591","29.690","30.675","29.600","25.79K","3.53%"
"06/11/2024","29.548","30.200","30.205","29.485","20.39K","-2.14%"
"06/10/2024","30.195","29.600","30.250","29.560","19.05K","1.46%"
"06/07/2024","29.761","31.800","31.985","29.560","25.82K","-6.11%"
"06/06/2024","31.698","30.495","31.795","30.405","10.03K","4.29%"
"06/05/2024","30.395","29.940","30.500","29.855","7.12K","1.54%"
"06/04/2024","29.935","31.250","31.330","29.830","10.51K","-3.78%"
"06/03/2024","31.112","30.895","31.280","30.270","7.58K","1.12%"
"05/31/2024","30.767","31.675","32.265","30.680","6.36K","-3.47%"
"05/30/2024","31.872","32.500","32.605","31.525","7.41K","-2.58%"
"05/29/2024","32.716","32.640","32.840","32.130","5.47K","0.73%"
"05/28/2024","32.479","30.895","32.785","30.895","12.10K","2.03%"
"05/27/2024","31.832","30.705","32.060","30.617","","3.64%"
"05/26/2024","30.715","30.545","30.785","30.545","","-0.36%"
"05/24/2024","30.827","30.640","31.150","30.575","2.59K","0.16%"
"05/23/2024","30.779","31.280","31.505","30.590","4.55K","-3.30%"
"05/22/2024","31.828","32.570","32.760","31.295","5.87K","-1.80%"
"05/21/2024","32.412","32.410","33.050","31.630","6.00K","-1.07%"
"05/20/2024","32.761","32.115","33.015","31.500","6.85K","3.77%"
"05/17/2024","31.571","30.165","32.145","30.005","7.11K","4.63%"
"05/16/2024","30.173","30.215","30.385","29.850","3.17K","0.52%"
"05/15/2024","30.017","29.140","30.270","28.960","5.60K","3.53%"
"05/14/2024","28.994","28.755","29.265","28.620","3.93K","0.90%"
"05/13/2024","28.736","28.735","28.910","28.480","2.60K","-0.22%"
"05/10/2024","28.799","28.835","29.290","28.570","3.34K","0.50%"
"05/09/2024","28.657","27.885","28.865","27.840","5.30K","2.75%"
"05/08/2024","27.891","27.760","28.000","27.545","2.72K","0.22%"
"05/07/2024","27.831","27.980","28.045","27.675","2.68K","-0.24%"
"05/06/2024","27.898","27.085","28.005","26.945","2.86K","3.43%"
"05/03/2024","26.972","27.205","27.375","26.640","2.78K","-0.51%"
"05/02/2024","27.109","27.225","27.335","26.550","2.75K","0.30%"
"05/01/2024","27.028","26.905","27.530","26.860","1.20K","0.35%"
"04/30/2024","26.935","27.700","27.720","26.820","2.75K","-3.60%"
"04/29/2024","27.942","27.755","28.015","27.525","1.46K","1.48%"
"04/26/2024","27.535","27.785","28.025","27.370","59.55K","-0.35%"
"04/25/2024","27.633","27.500","27.890","27.280","47.80K","0.04%"
"04/24/2024","27.622","27.615","27.795","27.340","33.57K","-0.06%"
"04/23/2024","27.638","27.500","27.695","26.990","42.35K","0.43%"
"04/22/2024","27.521","29.060","29.070","27.430","39.50K","-5.52%"
"04/19/2024","29.128","28.575","29.290","28.405","21.79K","1.62%"
"04/18/2024","28.663","28.535","29.005","28.490","17.95K","-0.06%"
"04/17/2024","28.679","28.465","29.165","28.420","18.30K","0.09%"
"04/16/2024","28.654","29.235","29.370","28.310","18.87K","-1.17%"
"04/15/2024","28.992","28.400","29.255","27.935","21.86K","1.35%"
"04/12/2024","28.607","28.825","30.190","28.235","29.22K","0.28%"
"04/11/2024","28.527","28.320","28.875","28.120","19.89K","0.70%"
"04/10/2024","28.330","28.525","28.915","27.920","23.88K","0.24%"
"04/09/2024","28.261","28.205","28.720","28.005","23.22K","0.63%"
"04/08/2024","28.083","27.830","28.460","27.235","22.78K","1.10%"
"04/05/2024","27.777","27.345","27.885","26.670","25.95K","0.97%"
"04/04/2024","27.511","27.565","27.700","27.055","9.54K","0.70%"
"04/03/2024","27.321","26.550","27.580","26.495","12.60K","4.39%"
"04/02/2024","26.173","25.465","26.525","25.445","7.45K","3.38%"
"04/01/2024","25.318","25.370","25.745","25.110","5.05K","0.87%"
"03/29/2024","25.100","25.100","25.100","25.100","","-0.23%"
"03/28/2024","25.159","25.000","25.350","24.760","3.20K","0.66%"
"03/27/2024","24.995","24.855","25.025","24.695","4.48K","0.52%"
"03/26/2024","24.866","25.065","25.280","24.765","7.14K","-1.07%"
"03/25/2024","25.134","25.095","25.290","24.970","2.86K","0.20%"
"03/22/2024","25.084","25.160","25.345","24.825","3.20K","-0.65%"
"03/21/2024","25.248","26.015","26.200","25.065","4.35K","-0.38%"
"03/20/2024","25.344","25.345","26.060","25.175","3.52K","-0.12%"
"03/19/2024","25.375","25.535","25.600","25.165","3.12K","-0.51%"
"03/18/2024","25.506","25.610","25.770","25.395","2.84K","-0.44%"
"03/15/2024","25.620","25.250","25.880","25.235","2.75K","1.28%"
"03/14/2024","25.296","25.465","25.595","25.190","3.92K","-0.38%"
"03/13/2024","25.393","24.545","25.485","24.520","5.68K","3.14%"
"03/12/2024","24.620","24.930","25.115","24.455","4.34K","-1.28%"
"03/11/2024","24.940","24.780","24.955","24.670","3.55K","0.67%"
"03/08/2024","24.773","24.770","25.070","24.620","3.73K","-0.11%"
"03/07/2024","24.801","24.615","24.950","24.440","4.83K","0.34%"
"03/06/2024","24.717","24.080","24.750","24.010","3.28K","2.11%"
"03/05/2024","24.206","24.380","24.665","24.075","6.36K","-0.03%"
"03/04/2024","24.214","23.535","24.375","23.470","2.03K","2.69%"
"03/01/2024","23.580","23.085","23.700","22.985","1.78K","2.07%"
"02/29/2024","23.102","22.875","23.215","22.720","1.26K","1.09%"
"02/28/2024","22.852","22.890","22.935","22.695","1.83K","0.42%"
"02/27/2024","22.757","22.735","22.930","22.625","47.05K","0.10%"
"02/26/2024","22.735","23.180","23.180","22.675","43.53K","-1.96%"
"02/23/2024","23.189","23.005","23.240","22.800","31.13K","0.81%"
"02/22/2024","23.003","23.155","23.415","22.975","21.22K","-0.39%"
"02/21/2024","23.094","23.260","23.430","23.010","17.80K","-1.10%"
"02/20/2024","23.351","23.675","23.715","23.170","25.42K","1.51%"
"02/19/2024","23.003","23.455","23.508","22.988","","-1.92%"
"02/18/2024","23.453","23.473","23.480","23.420","","-0.98%"
"02/16/2024","23.686","23.185","23.765","23.055","13.42K","2.24%"
"02/15/2024","23.166","22.640","23.305","22.620","15.96K","2.51%"
"02/14/2024","22.599","22.365","22.725","22.190","16.88K","1.05%"
"02/13/2024","22.365","22.950","23.240","22.245","22.60K","-2.68%"
"02/12/2024","22.982","22.860","23.360","22.790","21.47K","0.76%"
"02/09/2024","22.809","22.870","23.000","22.640","10.61K","-0.18%"
"02/08/2024","22.851","22.495","22.915","22.420","12.05K","1.22%"
"02/07/2024","22.576","22.715","22.735","22.490","10.81K","-0.53%"
"02/06/2024","22.697","22.645","22.790","22.565","4.66K","0.25%"
"02/05/2024","22.640","23.030","23.030","22.550","5.05K","-1.63%"
"02/02/2024","23.016","23.490","23.575","22.710","7.31K","-1.88%"
"02/01/2024","23.457","23.315","23.575","22.830","4.54K","0.28%"
"01/31/2024","23.392","23.500","23.650","23.115","4.10K","-0.25%"
"01/30/2024","23.450","23.550","23.650","23.285","4.66K","-0.10%"
"01/29/2024","23.474","23.230","23.560","23.115","3.02K","1.64%"
"01/26/2024","23.095","23.235","23.315","23.040","2.76K","-0.23%"
"01/25/2024","23.148","22.985","23.360","22.985","3.15K","0.17%"
"01/24/2024","23.108","22.790","23.305","22.695","2.40K","1.89%"
"01/23/2024","22.679","22.430","22.800","22.385","2.44K","0.73%"
"01/22/2024","22.515","22.960","22.990","22.265","3.71K","-1.82%"
"01/19/2024","22.933","23.110","23.200","22.840","1.40K","-0.42%"
"01/18/2024","23.029","22.920","23.120","22.750","1.54K","0.61%"
"01/17/2024","22.890","23.280","23.290","22.885","1.93K","-1.84%"
"01/16/2024","23.318","23.560","23.715","23.250","2.18K","-0.04%"
"01/15/2024","23.328","23.323","23.497","23.273","","0.02%"
"01/14/2024","23.323","23.350","23.352","23.317","","-1.00%"
"01/12/2024","23.558","23.190","23.935","23.170","2.35K","2.72%"
"01/11/2024","22.934","23.315","23.610","22.860","2.64K","-1.55%"
"01/10/2024","23.296","23.395","23.515","23.170","2.24K","-0.11%"
"01/09/2024","23.321","23.550","23.775","23.315","1.75K","-0.93%"
"01/08/2024","23.539","23.600","23.625","23.250","2.69K","-0.02%"
"01/05/2024","23.544","23.435","23.915","23.200","1.97K","0.54%"
"01/04/2024","23.417","23.425","23.475","23.110","2.49K","0.14%"
"01/03/2024","23.385","24.105","24.155","23.280","2.72K","-3.32%"
"01/02/2024","24.189","24.275","24.565","24.105","2.34K","0.58%"
"01/01/2024","24.050","24.027","24.090","24.027","","-1.11%"
"12/29/2023","24.321","24.420","24.445","24.000","2.20K","-1.18%"
"12/28/2023","24.611","24.780","24.955","24.445","1.10K","-0.12%"
"12/27/2023","24.641","24.505","24.730","24.220","43.84K","1.00%"
"12/26/2023","24.396","24.495","24.700","24.340","27.81K","-0.47%"
"12/25/2023","24.510","24.475","24.547","24.470","","-0.22%"
"12/22/2023","24.565","24.705","24.895","24.370","48.68K","-0.08%"
"12/21/2023","24.585","24.460","24.790","24.430","46.76K","-0.19%"
"12/20/2023","24.631","24.360","24.750","24.245","46.98K","1.27%"
"12/19/2023","24.321","24.080","24.475","24.040","37.54K","0.89%"
"12/18/2023","24.107","24.125","24.355","23.955","42.68K","-0.19%"
"12/15/2023","24.154","24.475","24.590","24.050","57.00K","-0.95%"
"12/14/2023","24.386","24.095","24.525","24.060","97.58K","6.39%"
"12/13/2023","22.921","23.075","24.125","22.785","81.89K","-0.41%"
"12/12/2023","23.016","23.125","23.450","22.975","55.16K","-0.18%"
"12/11/2023","23.058","23.300","23.400","23.015","56.90K","-0.94%"
"12/08/2023","23.276","24.140","24.225","23.245","87.08K","-3.25%"
"12/07/2023","24.059","24.230","24.350","23.905","57.75K","-0.70%"
"12/06/2023","24.228","24.530","24.715","24.210","59.37K","-1.30%"
"12/05/2023","24.546","24.915","25.020","24.320","76.73K","-1.45%"
"12/04/2023","24.907","25.945","26.340","24.785","113.76K","-3.67%"
"12/01/2023","25.857","25.695","25.940","25.480","70.00K","0.77%"
"11/30/2023","25.660","25.410","25.700","25.325","51.62K","0.85%"
"11/29/2023","25.443","25.430","25.680","25.245","67.40K","0.56%"
"11/28/2023","25.302","25.065","25.445","24.940","63.46K","1.05%"
"11/27/2023","25.038","24.750","25.290","24.680","55.05K","1.40%"
"11/24/2023","24.692","24.020","24.750","23.960","31.90K","3.98%"
"11/23/2023","23.747","23.655","23.837","23.650","","-1.19%"
"11/22/2023","24.033","24.145","24.355","23.935","24.90K","-0.78%"
"11/21/2023","24.221","23.825","24.430","23.820","23.43K","1.09%"
"11/20/2023","23.959","24.110","24.210","23.650","15.88K","-1.00%"
"11/17/2023","24.201","24.180","24.560","24.080","11.42K","-0.31%"
"11/16/2023","24.277","23.865","24.505","23.690","18.29K","1.68%"
"11/15/2023","23.877","23.495","24.040","23.430","14.40K","1.75%"
"11/14/2023","23.466","22.715","23.580","22.505","15.34K","3.40%"
"11/13/2023","22.694","22.690","22.730","22.260","21.23K","0.33%"
"11/10/2023","22.619","23.015","23.120","22.570","14.24K","-2.68%"
"11/09/2023","23.242","22.950","23.400","22.750","19.28K","0.80%"
"11/08/2023","23.058","23.045","23.255","22.720","17.00K","0.59%"
"11/07/2023","22.923","23.455","23.485","22.840","14.31K","-2.77%"
"11/06/2023","23.575","23.620","23.695","23.435","8.25K","-0.20%"
"11/03/2023","23.623","23.225","23.740","23.015","6.01K","1.89%"
"11/02/2023","23.184","23.385","23.555","23.105","4.56K","0.25%"
"11/01/2023","23.127","23.300","23.470","22.985","5.75K","-0.71%"
"10/31/2023","23.292","23.785","23.785","23.190","3.93K","-1.88%"
"10/30/2023","23.739","23.560","24.080","23.520","4.72K","3.16%"
"10/27/2023","23.011","23.125","23.335","22.995","0.09K","-0.10%"
"10/26/2023","23.033","23.290","23.290","22.800","0.04K","-0.43%"
"10/25/2023","23.132","23.150","23.225","22.970","0.03K","-0.48%"
"10/24/2023","23.244","23.100","23.240","23.100","0.01K","-0.40%"
"10/23/2023","23.338","23.515","23.545","23.260","0.03K","-1.24%"
"10/20/2023","23.631","23.240","23.960","23.240","0.04K","2.05%"
"10/19/2023","23.157","23.095","23.280","23.095","0.03K","-0.29%"
"10/18/2023","23.225","23.330","23.460","23.050","0.03K","0.32%"
"10/17/2023","23.151","22.940","23.225","22.940","0.01K","1.14%"
"10/16/2023","22.891","22.800","22.945","22.800","0.02K","-0.56%"
"10/13/2023","23.019","22.900","23.045","22.865","0.01K","4.26%"
"10/12/2023","22.079","22.325","22.470","22.060","0.01K","-0.79%"
"10/11/2023","22.255","22.315","22.390","22.305","0.01K","0.80%"
"10/10/2023","22.078","22.170","22.185","22.035","0.05K","0.17%"
"10/09/2023","22.040","22.000","22.165","21.900","0.10K","0.93%"
"10/06/2023","21.836","21.180","21.845","21.115","0.05K","3.35%"
"10/05/2023","21.129","21.200","21.200","21.090","0.10K","-0.62%"
"10/04/2023","21.261","21.210","21.210","21.210","0.02K","-1.07%"
"10/03/2023","21.492","21.025","21.645","20.995","0.11K","-0.22%"
"10/02/2023","21.539","22.225","22.225","21.495","0.03K","-4.57%"
"09/29/2023","22.570","23.410","23.720","22.510","0.04K","-1.27%"
"09/28/2023","22.861","22.900","23.040","22.900","0.02K","0.60%"
"09/27/2023","22.724","23.100","23.120","22.640","66.47K","-2.03%"
"09/26/2023","23.196","23.390","23.390","23.100","52.63K","-0.81%"
"09/25/2023","23.385","23.810","23.925","23.290","55.99K","-1.93%"
"09/22/2023","23.844","23.675","24.050","23.665","53.72K","0.66%"
"09/21/2023","23.687","23.520","23.745","23.060","73.84K","-0.63%"
"09/20/2023","23.836","23.480","23.880","23.325","57.73K","1.62%"
"09/19/2023","23.456","23.530","23.705","23.365","40.41K","-0.18%"
"09/18/2023","23.498","23.320","23.540","23.235","46.57K","0.48%"
"09/15/2023","23.386","22.930","23.585","22.910","67.11K","1.70%"
"09/14/2023","22.994","23.140","23.265","22.555","84.60K","-0.81%"
"09/13/2023","23.181","23.375","23.390","23.025","49.96K","-0.94%"
"09/12/2023","23.402","23.390","23.480","23.110","40.98K","0.08%"
"09/11/2023","23.383","23.195","23.515","23.180","43.21K","0.90%"
"09/08/2023","23.174","23.260","23.455","23.130","52.75K","-0.28%"
"09/07/2023","23.240","23.500","23.500","23.130","50.65K","-1.12%"
"09/06/2023","23.503","23.880","23.935","23.315","67.14K","-1.55%"
"09/05/2023","23.873","24.565","24.655","23.815","91.77K","-1.78%"
"09/04/2023","24.305","24.527","24.650","24.302","","-0.93%"
"09/03/2023","24.532","24.540","24.565","24.483","","-0.12%"
"09/01/2023","24.562","24.820","25.220","24.520","61.53K","-1.01%"
"08/31/2023","24.812","25.020","25.060","24.745","47.18K","-1.16%"
"08/30/2023","25.104","25.135","25.425","24.920","67.03K","-0.14%"
"08/29/2023","25.139","24.620","25.195","24.555","51.64K","2.17%"
"08/28/2023","24.605","24.620","24.750","24.450","32.66K","0.09%"
"08/25/2023","24.583","24.530","24.785","24.310","32.75K","0.03%"
"08/24/2023","24.575","24.700","24.740","24.450","39.41K","-0.55%"
"08/23/2023","24.710","23.795","24.750","23.790","33.68K","3.99%"
"08/22/2023","23.763","23.710","23.830","23.590","18.49K","0.44%"
"08/21/2023","23.659","23.130","23.700","23.040","18.19K","2.60%"
"08/18/2023","23.060","23.080","23.240","23.000","8.49K","0.08%"
"08/17/2023","23.042","22.800","23.385","22.725","12.48K","0.81%"
"08/16/2023","22.856","22.905","23.170","22.770","10.98K","-0.51%"
"08/15/2023","22.973","22.985","23.080","22.585","15.46K","-0.26%"
"08/14/2023","23.034","23.070","23.155","22.745","12.86K","-0.21%"
"08/11/2023","23.082","23.110","23.245","22.955","17.34K","-0.35%"
"08/10/2023","23.164","23.070","23.395","23.010","19.63K","0.41%"
"08/09/2023","23.070","23.170","23.320","23.025","22.05K","-0.38%"
"08/08/2023","23.157","23.540","23.610","23.080","20.50K","-1.86%"
"08/07/2023","23.595","24.095","24.115","23.515","16.46K","-2.02%"
"08/04/2023","24.082","24.065","24.255","23.650","9.50K","0.10%"
"08/03/2023","24.059","24.180","24.255","23.765","8.21K","-0.72%"
"08/02/2023","24.234","24.850","24.985","24.120","8.53K","-1.84%"
"08/01/2023","24.688","25.250","25.255","24.620","4.32K","-2.55%"
"07/31/2023","25.335","24.825","25.345","24.685","2.42K","1.91%"
"07/28/2023","24.859","24.685","24.895","24.610","3.42K","0.54%"
"07/27/2023","24.726","25.460","25.680","24.540","3.62K","-2.40%"
"07/26/2023","25.333","25.195","25.560","25.035","2.21K","0.58%"
"07/25/2023","25.186","24.850","25.260","24.840","4.14K","1.01%"
"07/24/2023","24.934","25.140","25.230","24.785","3.28K","-1.07%"
"07/21/2023","25.204","25.315","25.425","25.115","1.45K","-0.42%"
"07/20/2023","25.310","25.680","25.820","25.250","1.87K","-1.66%"
"07/19/2023","25.736","25.610","25.805","25.500","2.24K","0.52%"
"07/18/2023","25.604","25.390","25.725","25.330","2.01K","0.96%"
"07/17/2023","25.361","25.485","25.485","25.160","2.32K","-0.67%"
"07/14/2023","25.531","25.410","25.580","25.250","2.56K","0.98%"
"07/13/2023","25.282","24.665","25.435","24.660","2.79K","2.59%"
"07/12/2023","24.643","23.665","24.695","23.650","2.05K","4.37%"
"07/11/2023","23.611","23.665","23.885","23.555","1.56K","-0.28%"
"07/10/2023","23.678","23.605","23.695","23.290","1.77K","0.26%"
"07/07/2023","23.617","23.245","23.685","23.140","1.44K","1.73%"
"07/06/2023","23.215","23.670","23.760","23.060","1.98K","-2.15%"
"07/05/2023","23.725","23.440","23.850","23.315","1.94K","2.40%"
"07/04/2023","23.168","23.102","23.267","23.073","","-1.13%"
"07/03/2023","23.433","23.290","23.595","23.235","0.91K","0.41%"
"06/30/2023","23.337","23.090","23.365","22.880","0.84K","0.97%"
"06/29/2023","23.112","23.245","23.400","22.805","0.61K","0.12%"
"06/28/2023","23.084","23.110","23.180","22.790","36.53K","-0.28%"
"06/27/2023","23.148","23.025","23.335","22.980","37.59K","0.54%"
"06/26/2023","23.024","22.650","23.140","22.635","38.79K","2.11%"
"06/23/2023","22.549","22.475","22.900","22.340","26.19K","-0.53%"
"06/22/2023","22.670","22.925","22.950","22.405","22.58K","-1.52%"
"06/21/2023","23.019","23.430","23.435","22.725","20.35K","-1.82%"
"06/20/2023","23.445","24.440","24.470","23.315","20.46K","-2.56%"
"06/19/2023","24.062","24.198","24.262","23.962","","-0.56%"
"06/18/2023","24.198","24.235","24.258","24.172","","-0.58%"
"06/16/2023","24.339","24.170","24.510","24.125","12.00K","0.75%"
"06/15/2023","24.158","24.210","24.220","23.495","14.22K","-0.68%"
"06/14/2023","24.323","23.955","24.390","23.950","13.50K","1.18%"
"06/13/2023","24.039","24.365","24.720","23.890","16.23K","-0.97%"
"06/12/2023","24.275","24.570","24.610","24.175","13.41K","-1.44%"
"06/09/2023","24.629","24.570","24.835","24.500","13.47K","0.25%"
"06/08/2023","24.567","23.735","24.675","23.735","11.16K","3.44%"
"06/07/2023","23.749","23.885","24.375","23.700","12.82K","-0.59%"
"06/06/2023","23.889","23.860","24.080","23.640","5.47K","0.14%"
"06/05/2023","23.855","23.870","23.990","23.535","6.15K","-0.46%"
"06/02/2023","23.966","24.180","24.320","23.885","3.55K","-1.00%"
"06/01/2023","24.207","23.830","24.240","23.620","4.43K","1.68%"
"05/31/2023","23.806","23.505","23.955","23.400","4.39K","1.50%"
"05/30/2023","23.455","23.620","23.685","23.260","3.54K","0.81%"
"05/29/2023","23.267","23.410","23.503","23.258","","-0.62%"
"05/28/2023","23.413","23.430","23.455","23.395","","-0.68%"
"05/26/2023","23.574","23.050","23.670","23.030","2.50K","1.95%"
"05/25/2023","23.124","23.400","23.470","23.025","3.57K","-1.42%"
"05/24/2023","23.456","23.805","23.855","23.355","3.87K","-1.59%"
"05/23/2023","23.836","24.005","24.005","23.450","2.69K","-0.99%"
"05/22/2023","24.075","24.235","24.255","23.975","1.10K","-0.82%"
"05/19/2023","24.273","23.895","24.395","23.780","1.73K","1.79%"
"05/18/2023","23.845","24.125","24.125","23.690","1.90K","-1.08%"
"05/17/2023","24.106","24.115","24.255","23.920","1.08K","0.02%"
"05/16/2023","24.101","24.470","24.470","24.020","1.60K","-1.64%"
"05/15/2023","24.502","24.305","24.605","24.275","1.85K","0.54%"
"05/12/2023","24.371","24.575","24.610","24.130","2.03K","-1.12%"
"05/11/2023","24.648","25.900","25.900","24.560","3.35K","-4.74%"
"05/10/2023","25.875","26.065","26.420","25.685","2.18K","-0.91%"
"05/09/2023","26.113","26.005","26.145","25.800","2.16K","0.26%"
"05/08/2023","26.046","26.130","26.200","25.985","2.00K","-0.37%"
"05/05/2023","26.144","26.530","26.630","25.630","2.20K","-1.13%"
"05/04/2023","26.443","26.120","26.560","25.970","2.27K","2.13%"
"05/03/2023","25.892","25.835","26.110","25.580","1.63K","0.24%"
"05/02/2023","25.830","25.450","25.970","25.050","1.52K","1.52%"
"05/01/2023","25.444","25.645","26.405","25.360","1.73K","0.00%"
"04/28/2023","25.444","25.375","25.560","25.235","1.14K","0.07%"
"04/27/2023","25.427","25.405","25.605","24.970","1.98K","1.42%"
"04/26/2023","25.071","25.265","25.515","25.010","55.55K","-0.07%"
"04/25/2023","25.088","25.480","25.655","24.735","50.54K","-1.71%"
"04/24/2023","25.524","25.375","25.535","25.055","33.50K","0.97%"
"04/21/2023","25.280","25.565","25.690","25.210","19.88K","-1.23%"
"04/20/2023","25.595","25.580","25.805","25.380","21.43K","0.02%"
"04/19/2023","25.590","25.495","25.675","24.925","18.98K","0.42%"
"04/18/2023","25.484","25.350","25.645","25.255","14.04K","0.70%"
"04/17/2023","25.307","25.705","25.925","25.145","12.28K","-1.47%"
"04/14/2023","25.684","26.195","26.435","25.485","20.89K","-1.76%"
"04/13/2023","26.143","25.825","26.320","25.740","17.52K","1.82%"
"04/12/2023","25.676","25.395","26.035","25.395","16.27K","1.07%"
"04/11/2023","25.405","25.210","25.495","25.185","17.40K","1.11%"
"04/10/2023","25.126","25.230","25.430","25.000","11.72K","-0.68%"
"04/06/2023","25.299","25.295","25.385","24.910","7.16K","0.20%"
"04/05/2023","25.248","25.375","25.500","25.000","7.86K","-0.23%"
"04/04/2023","25.306","24.300","25.395","24.175","9.19K","4.48%"
"04/03/2023","24.220","24.415","24.525","23.935","6.32K","-0.53%"
"03/31/2023","24.350","24.240","24.500","24.030","3.96K","0.69%"
"03/30/2023","24.182","23.630","24.265","23.560","3.80K","2.21%"
"03/29/2023","23.658","23.695","23.735","23.400","2.33K","0.20%"
"03/28/2023","23.610","23.415","23.700","23.145","2.74K","1.18%"
"03/27/2023","23.335","23.665","23.665","23.190","2.71K","-0.82%"
"03/24/2023","23.528","23.390","23.885","23.330","2.19K","0.36%"
"03/23/2023","23.443","23.200","23.535","23.100","1.94K","2.07%"
"03/22/2023","22.968","22.690","23.410","22.595","2.03K","1.61%"
"03/21/2023","22.605","22.825","22.945","22.485","1.65K","-0.95%"
"03/20/2023","22.821","22.900","23.030","22.545","1.42K","0.79%"
"03/17/2023","22.642","22.055","22.925","22.005","1.54K","3.53%"
"03/16/2023","21.870","22.140","22.355","21.770","1.33K","-0.85%"
"03/15/2023","22.058","21.975","22.680","21.800","2.84K","-0.70%"
"03/14/2023","22.214","22.050","22.240","21.635","3.03K","0.55%"
"03/13/2023","22.092","20.875","22.205","20.840","4.95K","6.80%"
"03/10/2023","20.686","20.340","21.040","20.125","1.94K","1.68%"
"03/09/2023","20.345","20.310","20.520","20.210","2.44K","0.07%"
"03/08/2023","20.331","20.345","20.455","20.150","2.23K","-0.26%"
"03/07/2023","20.383","21.320","21.360","20.290","3.52K","-4.40%"
"03/06/2023","21.321","21.525","21.570","21.265","2.44K","-0.42%"
"03/03/2023","21.411","21.185","21.540","21.090","2.10K","1.59%"
"03/02/2023","21.076","21.225","21.225","20.970","1.25K","-0.94%"
"03/01/2023","21.276","21.195","21.460","21.155","1.76K","0.12%"
"02/28/2023","21.250","20.910","21.300","20.725","1.88K","1.33%"
"02/27/2023","20.972","21.180","21.180","20.825","1.83K","0.17%"
"02/24/2023","20.936","21.465","21.520","20.835","55.98K","-2.34%"
"02/23/2023","21.438","21.655","21.810","21.395","35.02K","-1.73%"
"02/22/2023","21.816","22.020","22.125","21.580","25.67K","-0.96%"
"02/21/2023","22.027","21.815","22.135","21.710","28.53K","1.00%"
"02/20/2023","21.808","21.595","21.902","21.558","","0.97%"
"02/19/2023","21.598","21.753","21.753","21.585","","-1.20%"
"02/17/2023","21.861","21.730","21.945","21.315","16.75K","-0.06%"
"02/16/2023","21.875","21.805","21.965","21.570","10.38K","0.58%"
"02/15/2023","21.749","22.045","22.055","21.580","8.91K","-1.41%"
"02/14/2023","22.060","22.200","22.230","21.775","8.92K","0.08%"
"02/13/2023","22.042","22.190","22.270","21.980","10.56K","-1.00%"
"02/10/2023","22.265","22.180","22.500","22.035","12.95K","-0.34%"
"02/09/2023","22.340","22.550","22.810","22.110","12.07K","-1.24%"
"02/08/2023","22.621","22.435","22.760","22.420","12.43K","1.08%"
"02/07/2023","22.380","22.495","22.660","22.275","13.35K","-0.25%"
"02/06/2023","22.436","22.515","22.815","22.370","6.79K","-0.76%"
"02/03/2023","22.607","23.710","23.860","22.525","7.62K","-5.08%"
"02/02/2023","23.818","24.305","24.935","23.695","6.89K","0.03%"
"02/01/2023","23.812","24.010","24.350","23.645","3.94K","-0.95%"
"01/31/2023","24.041","23.860","24.065","23.270","3.60K","0.44%"
"01/30/2023","23.936","23.905","24.095","23.835","3.19K","0.48%"
"01/27/2023","23.822","24.225","24.315","23.600","1.90K","-1.65%"
"01/26/2023","24.221","24.245","24.605","23.905","2.53K","0.33%"
"01/25/2023","24.141","23.925","24.260","23.640","3.08K","0.83%"
"01/24/2023","23.943","23.765","24.035","23.520","3.11K","0.83%"
"01/23/2023","23.746","24.310","24.470","23.045","3.21K","-1.57%"
"01/20/2023","24.125","24.200","24.400","24.035","1.25K","0.27%"
"01/19/2023","24.061","23.760","24.250","23.470","1.99K","0.94%"
"01/18/2023","23.836","24.270","24.685","23.740","2.16K","-1.74%"
"01/17/2023","24.259","24.605","24.855","24.175","2.72K","-0.80%"
"01/16/2023","24.455","24.413","24.665","24.087","","0.16%"
"01/15/2023","24.415","24.422","24.445","24.380","","-0.59%"
"01/13/2023","24.561","24.100","24.630","23.820","2.28K","1.52%"
"01/12/2023","24.194","23.725","24.500","23.720","2.42K","2.22%"
"01/11/2023","23.669","23.905","24.345","23.530","2.80K","-0.79%"
"01/10/2023","23.857","23.960","24.085","23.750","2.10K","-0.85%"
"01/09/2023","24.062","24.170","24.440","23.930","3.14K","-0.42%"
"01/06/2023","24.164","23.530","24.235","23.530","2.83K","2.39%"
"01/05/2023","23.600","24.080","24.195","23.455","2.30K","-2.23%"
"01/04/2023","24.139","24.415","24.755","23.930","1.61K","-1.10%"
"01/03/2023","24.407","24.450","24.940","24.305","2.42K","0.32%"
"01/02/2023","24.328","24.177","24.387","24.165","","0.50%"
"12/30/2022","24.207","24.330","24.465","23.900","0.75K","-0.84%"
"12/29/2022","24.411","23.875","24.415","23.840","0.58K","2.40%"
"12/28/2022","23.840","24.240","24.275","23.645","34.29K","-1.56%"
"12/27/2022","24.217","24.050","24.495","23.975","45.23K","0.67%"
"12/26/2022","24.055","24.008","24.168","23.968","","0.56%"
"12/23/2022","23.920","23.740","24.095","23.685","31.56K","1.26%"
"12/22/2022","23.622","24.195","24.315","23.550","46.20K","-2.36%"
"12/21/2022","24.194","24.395","24.525","24.055","36.77K","-0.32%"
"12/20/2022","24.271","23.180","24.490","23.050","72.52K","4.62%"
"12/19/2022","23.199","23.415","23.625","23.030","33.18K","-0.55%"
"12/16/2022","23.328","23.270","23.445","22.735","51.26K","0.10%"
